SimTime,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TRST_N,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TCK,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TMS,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDI,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDO,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.SERV_RSTI_N
4772300,1,0,0,0,z,1
4772300.01,1,0,0,0,1,1
4772350,1,1,0,0,1,1
4772400,1,0,0,0,1,1
4772400.01,1,0,0,0,0,1
4772450,1,1,0,0,0,1
4772500,1,0,0,0,0,1
4772550,1,1,0,0,0,1
4772600,1,0,0,1,0,1
4772650,1,1,0,1,0,1
4772700,1,0,0,0,0,1
4772750,1,1,0,0,0,1
4772800,1,0,0,0,0,1
4772850,1,1,0,0,0,1
4772900,1,0,0,0,0,1
4772950,1,1,0,0,0,1
4773000,1,0,0,0,0,1
4773050,1,1,0,0,0,1
4773100,1,0,0,0,0,1
4773150,1,1,0,0,0,1
4773200,1,0,0,0,0,1
4773250,1,1,0,0,0,1
4773300,1,0,0,0,0,1
4773350,1,1,0,0,0,1
4773400,1,0,0,0,0,1
4773450,1,1,0,0,0,1
4773500,1,0,0,0,0,1
4773550,1,1,0,0,0,1
4773600,1,0,0,0,0,1
4773650,1,1,0,0,0,1
4773700,1,0,0,0,0,1
4773750,1,1,0,0,0,1
4773800,1,0,1,0,0,1
4773850,1,1,1,0,0,1
4773900,1,0,1,0,0,1
4773900.01,1,0,1,0,z,1
4773950,1,1,1,0,z,1
4774000,1,0,1,0,z,1
4774050,1,1,1,0,z,1
4774100,1,0,0,0,z,1
4774150,1,1,0,0,z,1
4774200,1,0,0,0,z,1
4774250,1,1,0,0,z,1
4774300,1,0,0,0,z,1
4774300.01,1,0,0,0,0,1
4774350,1,1,0,0,0,1
4774400,1,0,0,0,0,1
4774450,1,1,0,0,0,1
4774500,1,0,0,0,0,1
4774550,1,1,0,0,0,1
4774600,1,0,0,0,0,1
4774650,1,1,0,0,0,1
4774700,1,0,0,0,0,1
4774750,1,1,0,0,0,1
4774800,1,0,0,0,0,1
4774850,1,1,0,0,0,1
4774900,1,0,0,0,0,1
4774950,1,1,0,0,0,1
4775000,1,0,0,0,0,1
4775050,1,1,0,0,0,1
4775100,1,0,0,0,0,1
4775150,1,1,0,0,0,1
4775200,1,0,0,0,0,1
4775250,1,1,0,0,0,1
4775300,1,0,0,0,0,1
4775350,1,1,0,0,0,1
4775400,1,0,0,0,0,1
4775450,1,1,0,0,0,1
4775500,1,0,0,0,0,1
4775550,1,1,0,0,0,1
4775600,1,0,0,0,0,1
4775650,1,1,0,0,0,1
4775700,1,0,0,0,0,1
4775750,1,1,0,0,0,1
4775800,1,0,0,0,0,1
4775850,1,1,0,0,0,1
4775900,1,0,0,0,0,1
4775950,1,1,0,0,0,1
4776000,1,0,0,0,0,1
4776050,1,1,0,0,0,1
4776100,1,0,0,0,0,1
4776150,1,1,0,0,0,1
4776200,1,0,0,0,0,1
4776250,1,1,0,0,0,1
4776300,1,0,0,0,0,1
4776350,1,1,0,0,0,1
4776400,1,0,0,0,0,1
4776450,1,1,0,0,0,1
4776500,1,0,0,0,0,1
4776550,1,1,0,0,0,1
4776600,1,0,0,0,0,1
4776650,1,1,0,0,0,1
4776700,1,0,0,0,0,1
4776750,1,1,0,0,0,1
4776800,1,0,0,0,0,1
4776850,1,1,0,0,0,1
4776900,1,0,0,0,0,1
4776950,1,1,0,0,0,1
4777000,1,0,0,0,0,1
4777050,1,1,0,0,0,1
4777100,1,0,0,0,0,1
4777150,1,1,0,0,0,1
4777200,1,0,0,0,0,1
4777250,1,1,0,0,0,1
4777300,1,0,0,0,0,1
4777350,1,1,0,0,0,1
4777400,1,0,0,0,0,1
4777450,1,1,0,0,0,1
4777500,1,0,0,0,0,1
4777550,1,1,0,0,0,1
4777600,1,0,0,0,0,1
4777650,1,1,0,0,0,1
4777700,1,0,0,0,0,1
4777750,1,1,0,0,0,1
4777800,1,0,0,0,0,1
4777850,1,1,0,0,0,1
4777900,1,0,0,0,0,1
4777950,1,1,0,0,0,1
4778000,1,0,0,0,0,1
4778050,1,1,0,0,0,1
4778100,1,0,0,0,0,1
4778150,1,1,0,0,0,1
4778200,1,0,0,0,0,1
4778250,1,1,0,0,0,1
4778300,1,0,0,0,0,1
4778350,1,1,0,0,0,1
4778400,1,0,0,0,0,1
4778450,1,1,0,0,0,1
4778500,1,0,0,0,0,1
4778550,1,1,0,0,0,1
4778600,1,0,0,0,0,1
4778650,1,1,0,0,0,1
4778700,1,0,0,0,0,1
4778750,1,1,0,0,0,1
4778800,1,0,0,0,0,1
4778850,1,1,0,0,0,1
4778900,1,0,0,0,0,1
4778950,1,1,0,0,0,1
4779000,1,0,0,0,0,1
4779050,1,1,0,0,0,1
4779100,1,0,0,0,0,1
4779150,1,1,0,0,0,1
4779200,1,0,0,0,0,1
4779250,1,1,0,0,0,1
4779300,1,0,0,0,0,1
4779350,1,1,0,0,0,1
4779400,1,0,0,0,0,1
4779450,1,1,0,0,0,1
4779500,1,0,0,0,0,1
4779550,1,1,0,0,0,1
4779600,1,0,0,0,0,1
4779650,1,1,0,0,0,1
4779700,1,0,0,0,0,1
4779750,1,1,0,0,0,1
4779800,1,0,0,0,0,1
4779850,1,1,0,0,0,1
4779900,1,0,0,0,0,1
4779950,1,1,0,0,0,1
4780000,1,0,0,0,0,1
4780050,1,1,0,0,0,1
4780100,1,0,0,0,0,1
4780150,1,1,0,0,0,1
4780200,1,0,0,0,0,1
4780250,1,1,0,0,0,1
4780300,1,0,0,0,0,1
4780350,1,1,0,0,0,1
4780400,1,0,0,0,0,1
4780450,1,1,0,0,0,1
4780500,1,0,0,0,0,1
4780550,1,1,0,0,0,1
4780600,1,0,0,0,0,1
4780650,1,1,0,0,0,1
4780700,1,0,0,0,0,1
4780750,1,1,0,0,0,1
4780800,1,0,0,0,0,1
4780850,1,1,0,0,0,1
4780900,1,0,0,0,0,1
4780950,1,1,0,0,0,1
4781000,1,0,0,0,0,1
4781050,1,1,0,0,0,1
4781100,1,0,0,0,0,1
4781150,1,1,0,0,0,1
4781200,1,0,0,0,0,1
4781250,1,1,0,0,0,1
4781300,1,0,0,0,0,1
4781350,1,1,0,0,0,1
4781400,1,0,0,0,0,1
4781450,1,1,0,0,0,1
4781500,1,0,0,0,0,1
4781550,1,1,0,0,0,1
4781600,1,0,0,0,0,1
4781650,1,1,0,0,0,1
4781700,1,0,0,0,0,1
4781750,1,1,0,0,0,1
4781800,1,0,0,0,0,1
4781850,1,1,0,0,0,1
4781900,1,0,0,0,0,1
4781950,1,1,0,0,0,1
4782000,1,0,0,0,0,1
4782050,1,1,0,0,0,1
4782100,1,0,0,0,0,1
4782150,1,1,0,0,0,1
4782200,1,0,0,0,0,1
4782250,1,1,0,0,0,1
4782300,1,0,0,1,0,1
4782300.01,1,0,0,1,1,1
4782350,1,1,0,1,1,1
4782400,1,0,0,1,1,1
4782400.01,1,0,0,1,0,1
4782450,1,1,0,1,0,1
4782500,1,0,0,0,0,1
4782500.01,1,0,0,0,1,1
4782550,1,1,0,0,1,1
4782600,1,0,0,1,1,1
4782650,1,1,0,1,1,1
4782700,1,0,0,0,1,1
4782700.01,1,0,0,0,0,1
4782750,1,1,0,0,0,1
4782800,1,0,0,0,0,1
4782800.01,1,0,0,0,1,1
4782850,1,1,0,0,1,1
4782900,1,0,0,1,1,1
4782900.01,1,0,0,1,0,1
4782950,1,1,0,1,0,1
4783000,1,0,0,0,0,1
4783050,1,1,0,0,0,1
4783100,1,0,0,0,0,1
4783150,1,1,0,0,0,1
4783200,1,0,0,0,0,1
4783200.01,1,0,0,0,1,1
4783250,1,1,0,0,1,1
4783300,1,0,0,0,1,1
4783300.01,1,0,0,0,0,1
4783350,1,1,0,0,0,1
4783400,1,0,0,0,0,1
4783450,1,1,0,0,0,1
4783500,1,0,0,0,0,1
4783550,1,1,0,0,0,1
4783600,1,0,0,0,0,1
4783650,1,1,0,0,0,1
4783700,1,0,0,0,0,1
4783750,1,1,0,0,0,1
4783800,1,0,0,0,0,1
4783850,1,1,0,0,0,1
4783900,1,0,0,0,0,1
4783950,1,1,0,0,0,1
4784000,1,0,0,0,0,1
4784050,1,1,0,0,0,1
4784100,1,0,0,0,0,1
4784150,1,1,0,0,0,1
4784200,1,0,0,0,0,1
4784250,1,1,0,0,0,1
4784300,1,0,0,0,0,1
4784350,1,1,0,0,0,1
4784400,1,0,0,0,0,1
4784450,1,1,0,0,0,1
4784500,1,0,0,0,0,1
4784550,1,1,0,0,0,1
4784600,1,0,0,0,0,1
4784650,1,1,0,0,0,1
4784700,1,0,0,0,0,1
4784750,1,1,0,0,0,1
4784800,1,0,0,0,0,1
4784850,1,1,0,0,0,1
4784900,1,0,0,0,0,1
4784950,1,1,0,0,0,1
4785000,1,0,0,0,0,1
4785050,1,1,0,0,0,1
4785100,1,0,0,0,0,1
4785150,1,1,0,0,0,1
4785200,1,0,0,0,0,1
4785250,1,1,0,0,0,1
4785300,1,0,0,0,0,1
4785350,1,1,0,0,0,1
4785400,1,0,0,0,0,1
4785450,1,1,0,0,0,1
4785500,1,0,0,0,0,1
4785550,1,1,0,0,0,1
4785600,1,0,0,0,0,1
4785650,1,1,0,0,0,1
4785700,1,0,0,0,0,1
4785750,1,1,0,0,0,1
4785800,1,0,0,0,0,1
4785850,1,1,0,0,0,1
4785900,1,0,0,0,0,1
4785950,1,1,0,0,0,1
4786000,1,0,0,0,0,1
4786050,1,1,0,0,0,1
4786100,1,0,0,0,0,1
4786150,1,1,0,0,0,1
4786200,1,0,0,0,0,1
4786250,1,1,0,0,0,1
4786300,1,0,0,0,0,1
4786350,1,1,0,0,0,1
4786400,1,0,0,0,0,1
4786450,1,1,0,0,0,1
4786500,1,0,0,0,0,1
4786550,1,1,0,0,0,1
4786600,1,0,0,0,0,1
4786650,1,1,0,0,0,1
4786700,1,0,0,0,0,1
4786750,1,1,0,0,0,1
4786800,1,0,0,0,0,1
4786850,1,1,0,0,0,1
4786900,1,0,0,0,0,1
4786950,1,1,0,0,0,1
4787000,1,0,0,0,0,1
4787050,1,1,0,0,0,1
4787100,1,0,0,0,0,1
4787150,1,1,0,0,0,1
4787200,1,0,0,0,0,1
4787250,1,1,0,0,0,1
4787300,1,0,0,0,0,1
4787350,1,1,0,0,0,1
4787400,1,0,0,0,0,1
4787450,1,1,0,0,0,1
4787500,1,0,0,0,0,1
4787550,1,1,0,0,0,1
4787600,1,0,0,0,0,1
4787650,1,1,0,0,0,1
4787700,1,0,0,0,0,1
4787750,1,1,0,0,0,1
4787800,1,0,0,0,0,1
4787850,1,1,0,0,0,1
4787900,1,0,0,0,0,1
4787950,1,1,0,0,0,1
4788000,1,0,0,0,0,1
4788050,1,1,0,0,0,1
4788100,1,0,0,0,0,1
4788150,1,1,0,0,0,1
4788200,1,0,0,0,0,1
4788250,1,1,0,0,0,1
4788300,1,0,0,0,0,1
4788350,1,1,0,0,0,1
4788400,1,0,0,0,0,1
4788450,1,1,0,0,0,1
4788500,1,0,0,0,0,1
4788550,1,1,0,0,0,1
4788600,1,0,0,0,0,1
4788650,1,1,0,0,0,1
4788700,1,0,0,0,0,1
4788750,1,1,0,0,0,1
4788800,1,0,0,0,0,1
4788850,1,1,0,0,0,1
4788900,1,0,0,0,0,1
4788950,1,1,0,0,0,1
4789000,1,0,0,0,0,1
4789050,1,1,0,0,0,1
4789100,1,0,0,0,0,1
4789150,1,1,0,0,0,1
4789200,1,0,0,0,0,1
4789250,1,1,0,0,0,1
4789300,1,0,0,0,0,1
4789350,1,1,0,0,0,1
4789400,1,0,0,0,0,1
4789450,1,1,0,0,0,1
4789500,1,0,0,0,0,1
4789550,1,1,0,0,0,1
4789600,1,0,0,0,0,1
4789650,1,1,0,0,0,1
4789700,1,0,0,0,0,1
4789750,1,1,0,0,0,1
4789800,1,0,0,0,0,1
4789850,1,1,0,0,0,1
4789900,1,0,0,0,0,1
4789950,1,1,0,0,0,1
4790000,1,0,0,0,0,1
4790050,1,1,0,0,0,1
4790100,1,0,0,0,0,1
4790150,1,1,0,0,0,1
4790200,1,0,1,0,0,1
4790250,1,1,1,0,0,1
4790300,1,0,1,0,0,1
4790300.01,1,0,1,0,z,1
4790350,1,1,1,0,z,1
4790400,1,0,0,0,z,1
4790450,1,1,0,0,z,1
4790500,1,0,0,0,z,1
4790550,1,1,0,0,z,1
4790600,1,0,0,0,z,1
4800650,1,1,0,0,z,1
4800700,1,0,1,0,z,1
4800750,1,1,1,0,z,1
4800800,1,0,1,0,z,1
4800850,1,1,1,0,z,1
4800900,1,0,0,0,z,1
4800950,1,1,0,0,z,1
4801000,1,0,0,0,z,1
4801050,1,1,0,0,z,1
4801100,1,0,0,0,z,1
4801100.01,1,0,0,0,1,1
4801150,1,1,0,0,1,1
4801200,1,0,0,0,1,1
4801200.01,1,0,0,0,0,1
4801250,1,1,0,0,0,1
4801300,1,0,0,1,0,1
4801350,1,1,0,1,0,1
4801400,1,0,0,1,0,1
4801450,1,1,0,1,0,1
4801500,1,0,0,0,0,1
4801550,1,1,0,0,0,1
4801600,1,0,0,0,0,1
4801650,1,1,0,0,0,1
4801700,1,0,0,0,0,1
4801750,1,1,0,0,0,1
4801800,1,0,0,0,0,1
4801850,1,1,0,0,0,1
4801900,1,0,0,0,0,1
4801950,1,1,0,0,0,1
4802000,1,0,0,0,0,1
4802050,1,1,0,0,0,1
4802100,1,0,0,0,0,1
4802150,1,1,0,0,0,1
4802200,1,0,0,0,0,1
4802250,1,1,0,0,0,1
4802300,1,0,0,0,0,1
4802350,1,1,0,0,0,1
4802400,1,0,0,0,0,1
4802450,1,1,0,0,0,1
4802500,1,0,0,0,0,1
4802550,1,1,0,0,0,1
4802600,1,0,1,0,0,1
4802650,1,1,1,0,0,1
4802700,1,0,1,0,0,1
4802700.01,1,0,1,0,z,1
4802750,1,1,1,0,z,1
4802800,1,0,1,0,z,1
4802850,1,1,1,0,z,1
4802900,1,0,0,0,z,1
4802950,1,1,0,0,z,1
4803000,1,0,0,0,z,1
4803050,1,1,0,0,z,1
4803100,1,0,0,0,z,1
4803100.01,1,0,0,0,0,1
4803150,1,1,0,0,0,1
4803200,1,0,0,0,0,1
4803250,1,1,0,0,0,1
4803300,1,0,0,0,0,1
4803350,1,1,0,0,0,1
4803400,1,0,0,0,0,1
4803450,1,1,0,0,0,1
4803500,1,0,0,0,0,1
4803550,1,1,0,0,0,1
4803600,1,0,0,0,0,1
4803650,1,1,0,0,0,1
4803700,1,0,0,0,0,1
4803750,1,1,0,0,0,1
4803800,1,0,0,0,0,1
4803850,1,1,0,0,0,1
4803900,1,0,0,0,0,1
4803950,1,1,0,0,0,1
4804000,1,0,0,0,0,1
4804050,1,1,0,0,0,1
4804100,1,0,0,0,0,1
4804150,1,1,0,0,0,1
4804200,1,0,0,0,0,1
4804250,1,1,0,0,0,1
4804300,1,0,0,0,0,1
4804350,1,1,0,0,0,1
4804400,1,0,0,0,0,1
4804450,1,1,0,0,0,1
4804500,1,0,0,0,0,1
4804550,1,1,0,0,0,1
4804600,1,0,0,0,0,1
4804650,1,1,0,0,0,1
4804700,1,0,0,0,0,1
4804750,1,1,0,0,0,1
4804800,1,0,0,0,0,1
4804850,1,1,0,0,0,1
4804900,1,0,0,0,0,1
4804950,1,1,0,0,0,1
4805000,1,0,0,0,0,1
4805050,1,1,0,0,0,1
4805100,1,0,0,0,0,1
4805150,1,1,0,0,0,1
4805200,1,0,0,0,0,1
4805250,1,1,0,0,0,1
4805300,1,0,0,0,0,1
4805350,1,1,0,0,0,1
4805400,1,0,0,0,0,1
4805450,1,1,0,0,0,1
4805500,1,0,0,0,0,1
4805550,1,1,0,0,0,1
4805600,1,0,0,0,0,1
4805650,1,1,0,0,0,1
4805700,1,0,0,0,0,1
4805750,1,1,0,0,0,1
4805800,1,0,0,0,0,1
4805850,1,1,0,0,0,1
4805900,1,0,0,0,0,1
4805950,1,1,0,0,0,1
4806000,1,0,0,0,0,1
4806050,1,1,0,0,0,1
4806100,1,0,0,0,0,1
4806150,1,1,0,0,0,1
4806200,1,0,0,0,0,1
4806250,1,1,0,0,0,1
4806300,1,0,0,0,0,1
4806350,1,1,0,0,0,1
4806400,1,0,0,0,0,1
4806450,1,1,0,0,0,1
4806500,1,0,0,0,0,1
4806550,1,1,0,0,0,1
4806600,1,0,0,0,0,1
4806650,1,1,0,0,0,1
4806700,1,0,0,0,0,1
4806750,1,1,0,0,0,1
4806800,1,0,0,0,0,1
4806850,1,1,0,0,0,1
4806900,1,0,0,0,0,1
4806950,1,1,0,0,0,1
4807000,1,0,0,0,0,1
4807050,1,1,0,0,0,1
4807100,1,0,0,0,0,1
4807150,1,1,0,0,0,1
4807200,1,0,0,0,0,1
4807250,1,1,0,0,0,1
4807300,1,0,0,0,0,1
4807350,1,1,0,0,0,1
4807400,1,0,0,0,0,1
4807450,1,1,0,0,0,1
4807500,1,0,0,0,0,1
4807550,1,1,0,0,0,1
4807600,1,0,0,0,0,1
4807650,1,1,0,0,0,1
4807700,1,0,0,0,0,1
4807750,1,1,0,0,0,1
4807800,1,0,0,0,0,1
4807850,1,1,0,0,0,1
4807900,1,0,0,0,0,1
4807950,1,1,0,0,0,1
4808000,1,0,0,0,0,1
4808050,1,1,0,0,0,1
4808100,1,0,0,0,0,1
4808150,1,1,0,0,0,1
4808200,1,0,0,0,0,1
4808250,1,1,0,0,0,1
4808300,1,0,0,0,0,1
4808350,1,1,0,0,0,1
4808400,1,0,0,0,0,1
4808450,1,1,0,0,0,1
4808500,1,0,0,0,0,1
4808550,1,1,0,0,0,1
4808600,1,0,0,0,0,1
4808650,1,1,0,0,0,1
4808700,1,0,0,0,0,1
4808750,1,1,0,0,0,1
4808800,1,0,0,0,0,1
4808850,1,1,0,0,0,1
4808900,1,0,0,0,0,1
4808950,1,1,0,0,0,1
4809000,1,0,0,0,0,1
4809050,1,1,0,0,0,1
4809100,1,0,0,0,0,1
4809150,1,1,0,0,0,1
4809200,1,0,0,0,0,1
4809250,1,1,0,0,0,1
4809300,1,0,0,0,0,1
4809350,1,1,0,0,0,1
4809400,1,0,0,0,0,1
4809450,1,1,0,0,0,1
4809500,1,0,0,0,0,1
4809500.01,1,0,0,0,1,1
4809550,1,1,0,0,1,1
4809600,1,0,0,0,1,1
4809650,1,1,0,0,1,1
4809700,1,0,0,0,1,1
4809700.01,1,0,0,0,0,1
4809750,1,1,0,0,0,1
4809800,1,0,0,0,0,1
4809850,1,1,0,0,0,1
4809900,1,0,0,0,0,1
4809950,1,1,0,0,0,1
4810000,1,0,0,0,0,1
4810050,1,1,0,0,0,1
4810100,1,0,0,0,0,1
4810150,1,1,0,0,0,1
4810200,1,0,0,0,0,1
4810250,1,1,0,0,0,1
4810300,1,0,0,0,0,1
4810350,1,1,0,0,0,1
4810400,1,0,0,0,0,1
4810450,1,1,0,0,0,1
4810500,1,0,0,0,0,1
4810550,1,1,0,0,0,1
4810600,1,0,0,0,0,1
4810650,1,1,0,0,0,1
4810700,1,0,0,0,0,1
4810750,1,1,0,0,0,1
4810800,1,0,0,0,0,1
4810850,1,1,0,0,0,1
4810900,1,0,0,0,0,1
4810950,1,1,0,0,0,1
4811000,1,0,0,0,0,1
4811050,1,1,0,0,0,1
4811100,1,0,0,0,0,1
4811150,1,1,0,0,0,1
4811200,1,0,0,0,0,1
4811250,1,1,0,0,0,1
4811300,1,0,0,0,0,1
4811350,1,1,0,0,0,1
4811400,1,0,0,0,0,1
4811450,1,1,0,0,0,1
4811500,1,0,0,0,0,1
4811550,1,1,0,0,0,1
4811600,1,0,0,0,0,1
4811650,1,1,0,0,0,1
4811700,1,0,0,0,0,1
4811750,1,1,0,0,0,1
4811800,1,0,0,0,0,1
4811850,1,1,0,0,0,1
4811900,1,0,0,0,0,1
4811950,1,1,0,0,0,1
4812000,1,0,0,0,0,1
4812050,1,1,0,0,0,1
4812100,1,0,0,0,0,1
4812150,1,1,0,0,0,1
4812200,1,0,0,0,0,1
4812250,1,1,0,0,0,1
4812300,1,0,0,0,0,1
4812350,1,1,0,0,0,1
4812400,1,0,0,0,0,1
4812450,1,1,0,0,0,1
4812500,1,0,0,0,0,1
4812550,1,1,0,0,0,1
4812600,1,0,0,0,0,1
4812650,1,1,0,0,0,1
4812700,1,0,0,0,0,1
4812750,1,1,0,0,0,1
4812800,1,0,0,0,0,1
4812850,1,1,0,0,0,1
4812900,1,0,0,0,0,1
4812950,1,1,0,0,0,1
4813000,1,0,0,0,0,1
4813050,1,1,0,0,0,1
4813100,1,0,0,0,0,1
4813150,1,1,0,0,0,1
4813200,1,0,0,0,0,1
4813250,1,1,0,0,0,1
4813300,1,0,0,0,0,1
4813350,1,1,0,0,0,1
4813400,1,0,0,0,0,1
4813450,1,1,0,0,0,1
4813500,1,0,0,0,0,1
4813550,1,1,0,0,0,1
4813600,1,0,0,0,0,1
4813650,1,1,0,0,0,1
4813700,1,0,0,0,0,1
4813750,1,1,0,0,0,1
4813800,1,0,0,0,0,1
4813850,1,1,0,0,0,1
4813900,1,0,0,0,0,1
4813950,1,1,0,0,0,1
4814000,1,0,0,0,0,1
4814050,1,1,0,0,0,1
4814100,1,0,0,0,0,1
4814150,1,1,0,0,0,1
4814200,1,0,0,0,0,1
4814250,1,1,0,0,0,1
4814300,1,0,0,0,0,1
4814350,1,1,0,0,0,1
4814400,1,0,0,0,0,1
4814450,1,1,0,0,0,1
4814500,1,0,0,0,0,1
4814550,1,1,0,0,0,1
4814600,1,0,0,0,0,1
4814650,1,1,0,0,0,1
4814700,1,0,0,0,0,1
4814750,1,1,0,0,0,1
4814800,1,0,0,0,0,1
4814850,1,1,0,0,0,1
4814900,1,0,0,0,0,1
4814950,1,1,0,0,0,1
4815000,1,0,0,0,0,1
4815050,1,1,0,0,0,1
4815100,1,0,0,0,0,1
4815150,1,1,0,0,0,1
4815200,1,0,0,0,0,1
4815250,1,1,0,0,0,1
4815300,1,0,0,0,0,1
4815350,1,1,0,0,0,1
4815400,1,0,0,0,0,1
4815450,1,1,0,0,0,1
4815500,1,0,0,0,0,1
4815550,1,1,0,0,0,1
4815600,1,0,0,0,0,1
4815650,1,1,0,0,0,1
4815700,1,0,0,0,0,1
4815750,1,1,0,0,0,1
4815800,1,0,0,0,0,1
4817000,1,0,1,0,0,1
4817050,1,1,1,0,0,1
4817100,1,0,1,0,0,1
4817100.01,1,0,1,0,z,1
4817150,1,1,1,0,z,1
4817200,1,0,1,0,z,1
4817250,1,1,1,0,z,1
4817300,1,0,1,0,z,1
4817350,1,1,1,0,z,1
4817400,1,0,0,0,z,1
4817450,1,1,0,0,z,1
4817500,1,0,0,0,z,1
4817550,1,1,0,0,z,1
4817600,1,0,0,0,z,1
4817600.01,1,0,0,0,1,1
4817650,1,1,0,0,1,1
4817700,1,0,0,1,1,1
4817700.01,1,0,0,1,0,1
4817750,1,1,0,1,0,1
4817800,1,0,0,0,0,1
4817850,1,1,0,0,0,1
4817900,1,0,0,1,0,1
4817950,1,1,0,1,0,1
4818000,1,0,0,0,0,1
4818050,1,1,0,0,0,1
4818100,1,0,0,0,0,1
4818150,1,1,0,0,0,1
4818200,1,0,0,0,0,1
4818250,1,1,0,0,0,1
4818300,1,0,0,0,0,1
4818350,1,1,0,0,0,1
4818400,1,0,0,0,0,1
4818450,1,1,0,0,0,1
4818500,1,0,0,0,0,1
4818550,1,1,0,0,0,1
4818600,1,0,0,0,0,1
4818650,1,1,0,0,0,1
4818700,1,0,0,0,0,1
4818750,1,1,0,0,0,1
4818800,1,0,0,0,0,1
4818850,1,1,0,0,0,1
4818900,1,0,0,0,0,1
4818950,1,1,0,0,0,1
4819000,1,0,0,0,0,1
4819050,1,1,0,0,0,1
4819100,1,0,1,0,0,1
4819150,1,1,1,0,0,1
4819200,1,0,1,0,0,1
4819200.01,1,0,1,0,z,1
4819250,1,1,1,0,z,1
4819300,1,0,1,0,z,1
4819350,1,1,1,0,z,1
4819400,1,0,0,0,z,1
4819450,1,1,0,0,z,1
4819500,1,0,0,0,z,1
4819550,1,1,0,0,z,1
4819600,1,0,0,0,z,1
4819600.01,1,0,0,0,0,1
4819650,1,1,0,0,0,1
4819700,1,0,0,0,0,1
4819750,1,1,0,0,0,1
4819800,1,0,0,0,0,1
4819850,1,1,0,0,0,1
4819900,1,0,0,0,0,1
4819950,1,1,0,0,0,1
4820000,1,0,0,0,0,1
4820050,1,1,0,0,0,1
4820100,1,0,0,0,0,1
4820150,1,1,0,0,0,1
4820200,1,0,0,0,0,1
4820250,1,1,0,0,0,1
4820300,1,0,0,0,0,1
4820350,1,1,0,0,0,1
4820400,1,0,0,1,0,1
4820400.01,1,0,0,1,1,1
4820450,1,1,0,1,1,1
4820500,1,0,0,0,1,1
4820500.01,1,0,0,0,0,1
4820550,1,1,0,0,0,1
4820600,1,0,0,0,0,1
4820650,1,1,0,0,0,1
4820700,1,0,0,0,0,1
4820750,1,1,0,0,0,1
4820800,1,0,0,0,0,1
4820850,1,1,0,0,0,1
4820900,1,0,0,0,0,1
4820950,1,1,0,0,0,1
4821000,1,0,0,0,0,1
4821050,1,1,0,0,0,1
4821100,1,0,1,0,0,1
4821150,1,1,1,0,0,1
4821200,1,0,1,0,0,1
4821200.01,1,0,1,0,z,1
4821250,1,1,1,0,z,1
4821300,1,0,1,0,z,1
4821350,1,1,1,0,z,1
4821400,1,0,1,0,z,1
4821450,1,1,1,0,z,1
4821500,1,0,0,0,z,1
4821550,1,1,0,0,z,1
4821600,1,0,0,0,z,1
4821650,1,1,0,0,z,1
4821700,1,0,0,0,z,1
4821700.01,1,0,0,0,1,1
4821750,1,1,0,0,1,1
4821800,1,0,0,0,1,1
4821800.01,1,0,0,0,0,1
4821850,1,1,0,0,0,1
4821900,1,0,0,0,0,1
4821950,1,1,0,0,0,1
4822000,1,0,0,1,0,1
4822050,1,1,0,1,0,1
4822100,1,0,0,0,0,1
4822150,1,1,0,0,0,1
4822200,1,0,0,0,0,1
4822250,1,1,0,0,0,1
4822300,1,0,0,0,0,1
4822350,1,1,0,0,0,1
4822400,1,0,0,0,0,1
4822450,1,1,0,0,0,1
4822500,1,0,0,0,0,1
4822550,1,1,0,0,0,1
4822600,1,0,0,0,0,1
4822650,1,1,0,0,0,1
4822700,1,0,0,0,0,1
4822750,1,1,0,0,0,1
4822800,1,0,0,0,0,1
4822850,1,1,0,0,0,1
4822900,1,0,0,0,0,1
4822950,1,1,0,0,0,1
4823000,1,0,0,0,0,1
4823050,1,1,0,0,0,1
4823100,1,0,0,0,0,1
4823150,1,1,0,0,0,1
4823200,1,0,1,0,0,1
4823250,1,1,1,0,0,1
4823300,1,0,1,0,0,1
4823300.01,1,0,1,0,z,1
4823350,1,1,1,0,z,1
4823400,1,0,1,0,z,1
4823450,1,1,1,0,z,1
4823500,1,0,0,0,z,1
4823550,1,1,0,0,z,1
4823600,1,0,0,0,z,1
4823650,1,1,0,0,z,1
4823700,1,0,0,0,z,1
4823700.01,1,0,0,0,0,1
4823750,1,1,0,0,0,1
4823800,1,0,0,0,0,1
4823850,1,1,0,0,0,1
4823900,1,0,0,0,0,1
4823950,1,1,0,0,0,1
4824000,1,0,0,0,0,1
